x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0.0,0.0,0.0,-0.013544000685214996,0.026475680992007256,-0.02257619798183441,-0.021378965117037296,0.049522802233695984,-0.04430516064167023,-0.028818544698879123,0.07185613736510277,-0.06694598868489265,-0.029669704381376505,0.08790434524416924,-0.08814290910959244,-0.02133775083348155,0.025287585332989693,-0.09163246117532253,-0.031238733790814877,0.03665684536099434,-0.11685124412178993,-0.038604166358709335,0.04402164742350578,-0.1343073546886444,-0.06164816953241825,0.04929933324456215,-0.14612888917326927,-0.0200744210742414,0.0028840421000495553,-0.09287259681150317,-0.03152202349156141,0.006720848381519318,-0.129483450204134,-0.04676362872123718,0.0011546183377504349,-0.15007680654525757,-0.0617957916110754,0.00279257632791996,-0.17163892835378647,-0.027535149827599525,-0.01397334411740303,-0.08716871216893196,-0.039183756336569786,-0.018415337428450584,-0.11667494475841522,-0.05265231989324093,-0.021179957315325737,-0.13758253678679466,-0.06613591872155666,-0.02116849273443222,-0.15699056535959244,-0.032265313901007175,-0.029084064066410065,-0.07111173123121262,-0.03706039022654295,-0.03592952713370323,-0.09302700217813253,-0.04285226762294769,-0.04151127487421036,-0.11179664731025696,-0.052729407325387,-0.041982345283031464,-0.1287093423306942
0.0,0.0,0.0,-0.013321718201041222,0.025958534330129623,-0.02221275120973587,-0.02070175250992179,0.049499690532684326,-0.044435106217861176,-0.02721568988636136,0.07206132262945175,-0.06726768054068089,-0.02731807273812592,0.08812493830919266,-0.08843755722045898,-0.01997458771802485,0.025519363582134247,-0.09205057378858328,-0.030002605635672808,0.036596931517124176,-0.1169564463198185,-0.03748561814427376,0.04416942596435547,-0.13394960388541222,-0.06038312986493111,0.04988739639520645,-0.14609649404883385,-0.018509539775550365,0.00313477439340204,-0.09351779287680984,-0.02983495080843568,0.006810563616454601,-0.1298138089478016,-0.04491283744573593,0.001236002892255783,-0.15044278278946877,-0.06062912940979004,0.0029309727251529694,-0.17237044870853424,-0.025975935393944383,-0.014012688770890236,-0.08773001423105597,-0.03750648442655802,-0.01813269779086113,-0.11747093871235847,-0.050848133862018585,-0.021006297320127487,-0.13863196969032288,-0.06476062163710594,-0.020673921331763268,-0.15827102959156036,-0.030768293421715498,-0.02928784117102623,-0.07167374528944492,-0.0357591575011611,-0.035844698548316956,-0.09374711941927671,-0.04162046127021313,-0.0414314866065979,-0.11268116161227226,-0.051440438255667686,-0.04161136597394943,-0.1296587660908699
0.0,0.0,0.0,-0.013505898416042328,0.026097331196069717,-0.022315844893455505,-0.02083651442080736,0.04959527961909771,-0.04457733407616615,-0.02724494761787355,0.07219607569277287,-0.06739574670791626,-0.02755814534612,0.08806641586124897,-0.0886026881635189,-0.020203538006171584,0.02566802315413952,-0.09217333048582077,-0.03020553244277835,0.03677988983690739,-0.11723847687244415,-0.03765988629311323,0.04427178017795086,-0.13425612449645996,-0.060458237305283546,0.05000430531799793,-0.14627855271100998,-0.018715690821409225,0.0032142773270606995,-0.09369724709540606,-0.029896448366343975,0.006834492087364197,-0.13004963099956512,-0.0450263824313879,0.0013157669454813004,-0.150716133415699,-0.06063203327357769,0.0030978973954916,-0.1724139153957367,-0.02611326426267624,-0.013912765309214592,-0.08786085993051529,-0.03755346033722162,-0.018023183569312096,-0.11762580648064613,-0.05088591203093529,-0.020856909453868866,-0.13881948217749596,-0.06477818824350834,-0.02047416754066944,-0.15835899114608765,-0.030874536838382483,-0.029251066967844963,-0.07175154611468315,-0.03579630982130766,-0.03588034771382809,-0.09375413693487644,-0.04150649346411228,-0.04151301644742489,-0.11265972815454006,-0.05128440074622631,-0.04162547178566456,-0.12961991131305695
0.0,0.0,0.0,-0.013138748705387115,0.02676069363951683,-0.022964879870414734,-0.021134155802428722,0.04982350766658783,-0.044590022414922714,-0.02889841515570879,0.07246951013803482,-0.06754544749855995,-0.029919256921857595,0.08841192722320557,-0.08888645842671394,-0.021368730114772916,0.026046838611364365,-0.09194213896989822,-0.03100253315642476,0.03732418641448021,-0.1179998368024826,-0.03770849667489529,0.044989727437496185,-0.13568409532308578,-0.05998261272907257,0.04957297816872597,-0.14789464697241783,-0.02038579247891903,0.003931919694878161,-0.09306133072823286,-0.031528125051409006,0.00735982321202755,-0.1304270513355732,-0.04577878303825855,0.0021560024470090866,-0.1510653868317604,-0.05986478179693222,0.0038972385227680206,-0.1724347174167633,-0.027864027535542846,-0.013378787785768509,-0.08767842641100287,-0.03910983446985483,-0.017478004097938538,-0.11762835085391998,-0.052141064777970314,-0.02063388004899025,-0.13897092640399933,-0.06426158919930458,-0.02005181461572647,-0.157604418694973,-0.03261908097192645,-0.02894040197134018,-0.07173820771276951,-0.037793030962347984,-0.03558303043246269,-0.0935796583071351,-0.04323846474289894,-0.04163311794400215,-0.11267917975783348,-0.052281579002738,-0.041808970272541046,-0.12904398143291473
0.0,0.0,0.0,-0.01356513425707817,0.02605101279914379,-0.022639714181423187,-0.02151802508160472,0.049339646473526955,-0.04446928948163986,-0.029050721554085612,0.07172590680420399,-0.0670333094894886,-0.029936611652374268,0.08770370669662952,-0.08790722116827965,-0.021958715980872512,0.02527104876935482,-0.09181774314492941,-0.03207487519830465,0.03664258308708668,-0.11704608052968979,-0.03954369854182005,0.04394323565065861,-0.13448984920978546,-0.062395306304097176,0.04944753833115101,-0.14631066098809242,-0.02096859784796834,0.003098502289503813,-0.09314595768228173,-0.0326192881911993,0.006816733628511429,-0.12945718318223953,-0.047411415725946426,0.0013618860393762589,-0.1500687077641487,-0.06196094490587711,0.0029433146119117737,-0.17154990136623383,-0.028313092654570937,-0.0138466227799654,-0.08732846099883318,-0.04010478034615517,-0.01810075156390667,-0.11666673235595226,-0.0531790629029274,-0.02089344896376133,-0.1375260055065155,-0.06630183197557926,-0.02105128951370716,-0.15688852220773697,-0.03297724109143019,-0.02885604090988636,-0.0712447538971901,-0.03804551251232624,-0.035803673788905144,-0.09292191080749035,-0.043535104021430016,-0.04168103449046612,-0.11170751787722111,-0.0531165674328804,-0.04211055673658848,-0.128534447401762
0.0,0.0,0.0,-0.012815555557608604,0.025799494236707687,-0.022742457687854767,-0.019714992260560393,0.04906809888780117,-0.044966183602809906,-0.02599007054232061,0.07100671343505383,-0.06748733296990395,-0.025489307241514325,0.08684945665299892,-0.0880633220076561,-0.018668959848582745,0.02450636401772499,-0.09227653359994292,-0.028739346656948328,0.03562293015420437,-0.11714569851756096,-0.03662801906466484,0.0430778693407774,-0.13427798449993134,-0.05969174765050411,0.04902303032577038,-0.14610935375094414,-0.01752731017768383,0.0021202489733695984,-0.09364922158420086,-0.02923567546531558,0.0059554968029260635,-0.12975285202264786,-0.04465622641146183,0.0006414316594600677,-0.15020111575722694,-0.06033659167587757,0.002084985375404358,-0.1718115508556366,-0.025264381896704435,-0.014980163425207138,-0.08775912737473845,-0.03698383457958698,-0.01935906894505024,-0.11712098494172096,-0.05026594549417496,-0.022108912467956543,-0.13800477236509323,-0.06430164910852909,-0.02200886607170105,-0.15762661397457123,-0.030640597455203533,-0.029892640188336372,-0.07155228033661842,-0.03561529703438282,-0.03677192144095898,-0.09320413786917925,-0.041162487119436264,-0.043185072019696236,-0.11196748539805412,-0.0513638686388731,-0.04362022317945957,-0.12878969311714172
0.0,0.0,0.0,-0.013452834449708462,0.026258034631609917,-0.023364856839179993,-0.020941254682838917,0.049256881698966026,-0.04539173096418381,-0.0289390804246068,0.07088775001466274,-0.06834733486175537,-0.028881394769996405,0.08683492802083492,-0.088027223944664,-0.02189035899937153,0.025079481303691864,-0.09172779507935047,-0.03156983805820346,0.036388570442795753,-0.11744612082839012,-0.038914973847568035,0.044300349429249763,-0.13541369512677193,-0.06126873195171356,0.049672020599246025,-0.14719212800264359,-0.020998752675950527,0.0033392299665138125,-0.09334481600672007,-0.032909773755818605,0.006581165827810764,-0.12946109101176262,-0.0472512673586607,0.0015569496899843216,-0.14985119551420212,-0.06134011596441269,0.002942631021142006,-0.17174244672060013,-0.028268515365198255,-0.01373283565044403,-0.08761543547734618,-0.03992440924048424,-0.018475422635674477,-0.11697785370051861,-0.05310388095676899,-0.02150562033057213,-0.1376311108469963,-0.06580588594079018,-0.021629834547638893,-0.1566169485449791,-0.03318348340690136,-0.02914179302752018,-0.07171624153852463,-0.03847506642341614,-0.03599146194756031,-0.09335452411323786,-0.043827977031469345,-0.04242655448615551,-0.11180223152041435,-0.052947673946619034,-0.04247411526739597,-0.12857534736394882
0.0,0.0,0.0,-0.01350503321737051,0.026203438639640808,-0.023289039731025696,-0.0206924295052886,0.04928484931588173,-0.04537105932831764,-0.028752769343554974,0.0707722008228302,-0.06814256682991982,-0.028451454360038042,0.08634915947914124,-0.08782758191227913,-0.02077894425019622,0.02485257014632225,-0.09188054967671633,-0.030666755512356758,0.03608124703168869,-0.11719582974910736,-0.03803646378219128,0.0441213920712471,-0.1347995400428772,-0.06086697243154049,0.049729324877262115,-0.146858312189579,-0.019513175822794437,0.0028139897622168064,-0.09353819396346807,-0.03141233092173934,0.006053890101611614,-0.12959862127900124,-0.04622255451977253,0.0009327325969934464,-0.1499951034784317,-0.06111807934939861,0.0023641902953386307,-0.17199672758579254,-0.026813442818820477,-0.014374807476997375,-0.08799858903512359,-0.038385843858122826,-0.019288690760731697,-0.11726011708378792,-0.05176443234086037,-0.022356033325195312,-0.13784009963274002,-0.06534669734537601,-0.022207535803318024,-0.15716759115457535,-0.03182345163077116,-0.02977583184838295,-0.07196563482284546,-0.036978136748075485,-0.03680066019296646,-0.09379637893289328,-0.04255793243646622,-0.04330921918153763,-0.11236931011080742,-0.05237269774079323,-0.04334547743201256,-0.12889663875102997
0.0,0.0,0.0,-0.013638066127896309,0.02627667225897312,-0.023112699389457703,-0.020753211341798306,0.04922420531511307,-0.04545284062623978,-0.028322612401098013,0.07086507976055145,-0.06822930090129375,-0.027795884758234024,0.0867755264043808,-0.08818532899022102,-0.02100505051203072,0.024826940149068832,-0.09223991632461548,-0.031156308483332396,0.03600796312093735,-0.11744469217956066,-0.03857250139117241,0.04399632662534714,-0.1348024494946003,-0.06152074970304966,0.04951980337500572,-0.14671151340007782,-0.019871726166456938,0.0028827585047110915,-0.09371996624395251,-0.03181276796385646,0.006172226741909981,-0.12976954877376556,-0.046779220923781395,0.001128803938627243,-0.15007759258151054,-0.061841459944844246,0.0024911221116781235,-0.17189602553844452,-0.0271993197966367,-0.014447156339883804,-0.08800459001213312,-0.03881874680519104,-0.01918306201696396,-0.11735658720135689,-0.05254560708999634,-0.022205393761396408,-0.1378200501203537,-0.06606238521635532,-0.022204264998435974,-0.1568721979856491,-0.03212520619854331,-0.029852643609046936,-0.07193554751574993,-0.03745702933520079,-0.03688298538327217,-0.09367195330560207,-0.04312017001211643,-0.04336397722363472,-0.11205335333943367,-0.052815234288573265,-0.043637145310640335,-0.1285320371389389
0.0,0.0,0.0,-0.013419561088085175,0.02671172469854355,-0.023011647164821625,-0.021684591891244054,0.04956282302737236,-0.04457170516252518,-0.029818402137607336,0.0711166076362133,-0.06680677086114883,-0.030683329328894615,0.08685943856835365,-0.08788663148880005,-0.02147935493849218,0.02491111122071743,-0.09160547237843275,-0.031738157384097576,0.036369774490594864,-0.11712025105953217,-0.039314255118370056,0.04403452202677727,-0.13439589366316795,-0.06280608102679253,0.049134526401758194,-0.14587128907442093,-0.020192379131913185,0.002605791320092976,-0.09297225112095475,-0.03160774614661932,0.006180701777338982,-0.129626102745533,-0.046877019107341766,0.0009093061089515686,-0.1501522958278656,-0.061614349484443665,0.002564854919910431,-0.1711830347776413,-0.027298529166728258,-0.014507520943880081,-0.08757162047550082,-0.03884638287127018,-0.019232697784900665,-0.11680422350764275,-0.05249306373298168,-0.022188104689121246,-0.13756896555423737,-0.06605469435453415,-0.021885152906179428,-0.15670251101255417,-0.032004887238144875,-0.029770277440547943,-0.07154757529497147,-0.03692611400038004,-0.036846376955509186,-0.09300502017140388,-0.04288097657263279,-0.043038804084062576,-0.11151686497032642,-0.052922241389751434,-0.043307170271873474,-0.12805141881108284
